name,ingredients,duration,difficulty,img_url,ingredients_processed,removed_stopwords,cleaned_ingredients
Chocolate Quark Cake,"['teaspoon baking powder', 'ounces bittersweet chocolate, coarsely chopped', 'cup ( ½ sticks) butter, slightly softened, cut into tablespoons', 'cups ( ½ sticks) butter, softened', 'cups cake flour', 'cup unsweetened black cocoa powder,', 'large eggs, separated', 'tablespoons all-purpose flour', 'cups heavy cream', ""teaspoon instant espresso (or Starbuck's Via Coffee)"", ""teaspoon Instant espresso powder (or Starbuck's Via Coffee)"", 'cup quark', 'teaspoon salt', 'cups sugar', 'cups sugar', 'oz unsweetened chocolate, coarsely chopped', 'ounces unsweetened chocolate, finely chopped', 'tablespoon vanilla extract', 'teaspoons vanilla extract', 'cup boiling water', 'whole egg']",45,Moderate,https://spoonacular.com/recipeImages/639182-556x370.jpg,"['teaspoon baking powder', 'ounces bittersweet chocolate coarsely chopped', 'cup ( ½ sticks) butter slightly softened cut into tablespoons', 'cups ( ½ sticks) butter softened', 'cups cake flour', 'cup unsweetened black cocoa powder', 'large eggs separated', 'tablespoons all-purpose flour', 'cups heavy cream', ""teaspoon instant espresso (or starbuck's via coffee)"", ""teaspoon instant espresso powder (or starbuck's via coffee)"", 'cup quark', 'teaspoon salt', 'cups sugar', 'cups sugar', 'oz unsweetened chocolate coarsely chopped', 'ounces unsweetened chocolate finely chopped', 'tablespoon vanilla extract', 'teaspoons vanilla extract', 'cup boiling water', 'whole egg']",[],"['butter', 'butter', 'flour', 'eggs', 'flour', 'cream', 'coffee', 'coffee', 'salt', 'sugar', 'sugar', 'egg']"
Chocolate Soup For Two,"['cup bittersweet chocolate chips OR  oz. bar chocolate chopped', 'tbsp cornstarch', 'cup of fat free half and half', 'oz. low fat cream cheese', 'heaping tbsp. marshmallow creme', 'cup of skim milk', 'cup fat free sweetened condensed milk', 'teaspoon vanilla extract', 'tbsp cold water']",15,Hard,https://spoonacular.com/recipeImages/639202-556x370.jpg,"['cup bittersweet chocolate chips or  oz bar chocolate chopped', 'tbsp cornstarch', 'cup of fat free half and half', 'oz low fat cream cheese', 'heaping tbsp marshmallow creme', 'cup of skim milk', 'cup fat free sweetened condensed milk', 'teaspoon vanilla extract', 'tbsp cold water']",[],"['cream, cheese']"
Chocolate Spelt Cake,"['cups spelt', '½ cup unsalted butter', 'cup warm coffee', 'tablespoon instant coffee', 'tsp. vanilla', 'tsp. baking soda', '¾ tsp. salt', '½ cup brown sugar', '½ cup white sugar', 'eggs', '¾ cup instant hot coco powder', '½ cup sour cream', '½ cup currants or raisins']",45,Very easy,https://spoonacular.com/recipeImages/639209-556x370.jpg,"['cups spelt', '½ cup unsalted butter', 'cup warm coffee', 'tablespoon instant coffee', 'tsp vanilla', 'tsp baking soda', '¾ tsp salt', '½ cup brown sugar', '½ cup white sugar', 'eggs', '¾ cup instant hot coco powder', '½ cup sour cream', '½ cup currants or raisins']",[],"['unsalted, butter', 'coffee', 'coffee', 'salt', 'sugar', 'sugar', 'eggs', 'cream']"
Chocolate Sponge Cake,"['cups superfine sugar', 'cup all-purpose flour', 'cup cocoa', 'egg whites', 'teaspoon cream of tartar', 'teaspoon vanilla']",45,Very hard,https://spoonacular.com/recipeImages/67565-556x370.jpg,"['cups superfine sugar', 'cup all-purpose flour', 'cup cocoa', 'egg whites', 'teaspoon cream of tartar', 'teaspoon vanilla']",[],"['sugar', 'flour', 'egg', 'cream']"
Chocolatey Overnight Oats with Strawberries,"['tsp agave nectar (or honey)', 'cup almond milk', 'Tbs chia seeds', 'Tbs cocoa powder', 'cup non-fat Greek yogurt', 'cup oatmeal', 'large strawberries, sliced']",45,Hard,https://spoonacular.com/recipeImages/639303-556x370.jpg,"['tsp agave nectar (or honey)', 'cup almond milk', 'tbs chia seeds', 'tbs cocoa powder', 'cup non-fat greek yogurt', 'cup oatmeal', 'large strawberries sliced']",[],"['honey', 'yogurt', 'strawberries']"
Chorizo and Beef Quinoa Stuffed Pepper,"['bell peppers', '½ tsp cayenne', '¼ tsp chili powder', 'pound chorizo', '¼ tsp cumin', 'green onion tops', '¼ cup mixed monterrey jack and cheddar cheese', 'pound lean ground beef', 'cup quinoa']",30,Moderate,https://spoonacular.com/recipeImages/715523-556x370.jpg,"['bell peppers', '½ tsp cayenne', '¼ tsp chili powder', 'pound chorizo', '¼ tsp cumin', 'green onion tops', '¼ cup mixed monterrey jack and cheddar cheese', 'pound lean ground beef', 'cup quinoa']",[],"['peppers', 'cumin', 'onion', 'cheese', 'beef', 'quinoa']"
Chorizo and egg bake,"['grams grated cheddar cheese', 'grams smoked chorizo sausage', 'eggs', 'cloves garlic', 'onion finely chopped', 'red chilli chopped (You can use green chilli)', 'Salt and pepper to taste']",30,Very easy,https://spoonacular.com/recipeImages/639320-556x370.jpg,"['grams grated cheddar cheese', 'grams smoked chorizo sausage', 'eggs', 'cloves garlic', 'onion finely chopped', 'red chilli chopped (you can use green chilli)', 'salt and pepper to taste']",[],"['cheese', 'eggs', 'garlic', 'onion', 'salt, pepper']"
Chouquettes,"['tablespoons butter', 'teaspoons sugar', 'pinch salt', 'grated lemon rind', 'cup water', 'cup flour', 'teaspoon vanilla', 'teaspoon rum (optional)', 'eggs', 'Swedish pearl sugar']",45,Hard,https://spoonacular.com/recipeImages/639333-556x370.jpg,"['tablespoons butter', 'teaspoons sugar', 'pinch salt', 'grated lemon rind', 'cup water', 'cup flour', 'teaspoon vanilla', 'teaspoon rum (optional)', 'eggs', 'swedish pearl sugar']",[],"['butter', 'sugar', 'salt', 'lemon', 'flour', 'eggs', 'pearl, sugar']"
Christmas Fruit Cake,"['grams Butter', 'grams Sugar', 'Eggs', 'grams Plain flour (sifted with baking powder)', 'teaspoon Baking powder', 'teaspoon Mixed spice', 'grams Mixed dried fruit', 'grams Pitted prune- cut to small pieces', 'grams Walnut- chop to small pieces', 'tablespoons Rum', 'tablespoons Orange juice', 'Orange zest from orange', 'teaspoon Vanilla extract', 'Line a "" square cake tin with layers of parchment paper, bottom and sides of cake tin']",45,Very easy,https://spoonacular.com/recipeImages/639361-556x370.jpg,"['grams butter', 'grams sugar', 'eggs', 'grams plain flour (sifted with baking powder)', 'teaspoon baking powder', 'teaspoon mixed spice', 'grams mixed dried fruit', 'grams pitted prune- cut to small pieces', 'grams walnut- chop to small pieces', 'tablespoons rum', 'tablespoons orange juice', 'orange zest from orange', 'teaspoon vanilla extract', 'line a "" square cake tin with layers of parchment paper bottom and sides of cake tin']",[],"['butter', 'sugar', 'eggs', 'flour', 'orange', 'orange, orange']"
Cilantro Hummus,"['( oz) can garbanzo beans, drained and rinsed', 'Tbsp. tahini', 'Tbsp. lemon juice', 'garlic cloves, minced', 'tsp. salt (I used a little less)', 'pinch cayenne pepper', 'c. water (more or less depending on texture you want)', 'Tbsp. olive oil (more or less depending on texture you want)', 'c. cilantro (or more depending on preference) +  extra for garnish']",45,Very easy,https://spoonacular.com/recipeImages/639410-556x370.jpg,"['( oz) can garbanzo beans drained and rinsed', 'tbsp tahini', 'tbsp lemon juice', 'garlic cloves minced', 'tsp salt (i used a little less)', 'pinch cayenne pepper', 'c water (more or less depending on texture you want)', 'tbsp olive oil (more or less depending on texture you want)', 'c cilantro (or more depending on preference) +  extra for garnish']",[],"['lemon', 'garlic', 'salt', 'pepper']"
Cilantro Lime Fish Tacos,"['packets Swanson® Flavor Concentrated Seafood Broth', 'flour tortillas (-inch), crisp taco shells or fresh corn tortillas, warmed', 'tablespoon chopped fresh cilantro leaves', 'cup shredded lettuce or cabbage', 'tablespoons lime juice', 'olive oil', 'tablespoons diced red onions', 'cup Pace® Chunky Salsa', 'cup sour cream', 'pound fresh or thawed frozen cod or tilapia fillets']",45,Moderate,https://spoonacular.com/recipeImages/639413-556x370.jpg,"['packets swanson® flavor concentrated seafood broth', 'flour tortillas (-inch) crisp taco shells or fresh corn tortillas warmed', 'tablespoon chopped fresh cilantro leaves', 'cup shredded lettuce or cabbage', 'tablespoons lime juice', 'olive oil', 'tablespoons diced red onions', 'cup pace® chunky salsa', 'cup sour cream', 'pound fresh or thawed frozen cod or tilapia fillets']",[],"['flour', 'cabbage', 'lime', 'onions', 'cream']"
Cilantro Lime Halibut,"['cup chicken stock', 'A bunch of fresh cilantro', 'green onions, chopped from the white part halfway up the green part', '( lb) Wild Pacific Halibut Filets', 'juice of lime, divided', 'Another slug of Blood Orange Olive Oil', ""tsp Mollie Stone's Blood Orange Olive Oil (or regular olive oil)"", 'Dusting of garlic-pepper', 'Salt and pepper to taste', 'cup white wine']",45,Very easy,https://spoonacular.com/recipeImages/639411-556x370.jpg,"['cup chicken stock', 'a bunch of fresh cilantro', 'green onions chopped from the white part halfway up the green part', '( lb) wild pacific halibut filets', 'juice of lime divided', 'another slug of blood orange olive oil', ""tsp mollie stone's blood orange olive oil (or regular olive oil)"", 'dusting of garlic-pepper', 'salt and pepper to taste', 'cup white wine']",[],"['chicken', 'onions', 'lime', 'orange', 'orange', 'garlic-pepper', 'salt, pepper']"
Cinnamon Mocha Quick Bread,"['cups all-purpose flour', 'cups granulated sugar (divided)', 'teaspoons instant coffee granules', 'tablespoon cocoa', 'teaspoons baking soda', 'teaspoon salt', 'eggs', 'cups buttermilk', 'cup canola oil', 'teaspoons ground cinnamon', 'Optional:  cup raisins']",45,Very easy,https://spoonacular.com/recipeImages/639465-556x370.jpg,"['cups all-purpose flour', 'cups granulated sugar (divided)', 'teaspoons instant coffee granules', 'tablespoon cocoa', 'teaspoons baking soda', 'teaspoon salt', 'eggs', 'cups buttermilk', 'cup canola oil', 'teaspoons ground cinnamon', 'optional:  cup raisins']",[],"['flour', 'sugar', 'coffee', 'salt', 'eggs', 'buttermilk', 'cinnamon']"
Cinnamon Nut Squares,"['cup softened butter', 'teaspoon vanilla or butter vanilla bakery emulsion', 'tablespoon cinnamon', 'egg, separated', 'cups flour', 'cup chopped pecans', '½ teaspoon salt', 'cup sugar']",10,Very hard,https://spoonacular.com/recipeImages/715389-556x370.jpg,"['cup softened butter', 'teaspoon vanilla or butter vanilla bakery emulsion', 'tablespoon cinnamon', 'egg separated', 'cups flour', 'cup chopped pecans', '½ teaspoon salt', 'cup sugar']",[],"['butter', 'butter', 'cinnamon', 'egg', 'flour', 'salt', 'sugar']"
Cinnamon Rolls by Bing,"['liter ( cups) Whole Milk', 'cup Vegetable Oil', 'cup Sugar', 'packages Active Dry Yeast ( g)', 'cups Plain Flour', 'teaspoon (heaping) Baking Powder', 'teaspoon (scant) Baking Soda', 'teaspoons Salt', 'cups Melted Butter (I just melted a whole block  g of butter)', 'cup Caster Sugar', 'cup Brown Sugar', 'cup Ground Cinnamon', 'cups Chopped Pecan Nuts', 'cup Strong Instant Coffee (I used one pack of - in-  mix, that had instant coffee powd', 'tablespoon Good Quality Honey (I used a coffee flavoured Manuka honey)<', 'tablespoons Melted Butter', 'A pinch of Salt', 'cups Icing Sugar', 'tablespoons of Fresh Cream']",45,Very hard,https://spoonacular.com/recipeImages/639482-556x370.jpg,"['liter ( cups) whole milk', 'cup vegetable oil', 'cup sugar', 'packages active dry yeast ( g)', 'cups plain flour', 'teaspoon (heaping) baking powder', 'teaspoon (scant) baking soda', 'teaspoons salt', 'cups melted butter (i just melted a whole block  g of butter)', 'cup caster sugar', 'cup brown sugar', 'cup ground cinnamon', 'cups chopped pecan nuts', 'cup strong instant coffee (i used one pack of - in-  mix that had instant coffee powd', 'tablespoon good quality honey (i used a coffee flavoured manuka honey)<', 'tablespoons melted butter', 'a pinch of salt', 'cups icing sugar', 'tablespoons of fresh cream']",[],"['sugar', 'yeast', 'flour', 'salt', 'butter, butter', 'sugar', 'sugar', 'cinnamon', 'coffee, coffee', 'honey, coffee, honey<', 'butter', 'salt', 'sugar', 'cream']"
Cinnamon Sugar Fried Apples,"['g All Purpose Flour, sifted', 'Large Apples', 'cup Brown Sugar', 'Tbsp Cinnamon', 'Eggs, lightly beaten', 'Tbsp Granulated Sugar', 'Tsp Lemon Zest', 'ml Milk', 'Oil for frying', 'pinch salt', 'Tbsp Melted Unsalted Butter']",,Very easy,https://spoonacular.com/recipeImages/639487-556x370.jpg,"['g all purpose flour sifted', 'large apples', 'cup brown sugar', 'tbsp cinnamon', 'eggs lightly beaten', 'tbsp granulated sugar', 'tsp lemon zest', 'ml milk', 'oil for frying', 'pinch salt', 'tbsp melted unsalted butter']",[],"['flour', 'sugar', 'cinnamon', 'eggs', 'sugar', 'lemon', 'salt', 'unsalted, butter']"
Cinnamon & Sugar Roasted Chickpeas,"['-ounce can of chickpeas or garbanzo beans', 'tsp olive oil', 'Tbs maple syrup', 'tsp cinnamon', 'Tbs pure cane sugar (or any other sugar), add more if necessary']",45,Very easy,https://spoonacular.com/recipeImages/639433-556x370.jpg,"['-ounce can of chickpeas or garbanzo beans', 'tsp olive oil', 'tbs maple syrup', 'tsp cinnamon', 'tbs pure cane sugar (or any other sugar) add more if necessary']",[],"['chickpeas', 'syrup', 'cinnamon', 'sugar, sugar']"
Cinnamon Toffee Praline Oatmeal Cookies,"['cup unsalted butter, room temperature', 'cup salted butter, room temperature', 'brown sugar, packed', 'cup sugar', 'jumbo eggs', 'teaspoon vanilla', 'tablespoon spiced apple butter (or regular)', 'cups cup flour', 'teaspoon baking soda', 'pinch big fine sea salt', 'cups rolled oats', 'packets instant brown sugar and cinnamon oatmeal', 'cup toffee chips (or cinnamon chips)']",45,Hard,https://spoonacular.com/recipeImages/639493-556x370.jpg,"['cup unsalted butter room temperature', 'cup salted butter room temperature', 'brown sugar packed', 'cup sugar', 'jumbo eggs', 'teaspoon vanilla', 'tablespoon spiced apple butter (or regular)', 'cups cup flour', 'teaspoon baking soda', 'pinch big fine sea salt', 'cups rolled oats', 'packets instant brown sugar and cinnamon oatmeal', 'cup toffee chips (or cinnamon chips)']",[],"['unsalted, butter', 'salted, butter', 'sugar', 'sugar', 'eggs', 'butter', 'flour', 'salt', 'oats', 'sugar, cinnamon', 'cinnamon']"
Citrus Arugula Salad with Seared Scallops,"['cups arugula', 'cara cars orange', 'radish, thinly sliced', 'persian cucumber (or english cucumber), thinly sliced', 'green onion, chopped', 'salt, to taste', 'scallops']",45,Very easy,https://spoonacular.com/recipeImages/639512-556x370.png,"['cups arugula', 'cara cars orange', 'radish thinly sliced', 'persian cucumber (or english cucumber) thinly sliced', 'green onion chopped', 'salt to taste', 'scallops']",[],"['orange', 'onion', 'salt']"
Citrus Beet Salad,"['medium beets, stems removed', 'Tbsp. olive oil', 'Tsp. balsamic vinegar', 'grapefruit, peeled', 'cup sprouts', '¼ cup pumpkin seeds', '¼ cup goat cheese, crumbled']",45,Moderate,https://spoonacular.com/recipeImages/639515-556x370.jpg,"['medium beets stems removed', 'tbsp olive oil', 'tsp balsamic vinegar', 'grapefruit peeled', 'cup sprouts', '¼ cup pumpkin seeds', '¼ cup goat cheese crumbled']",[],['cheese']
Clafoutis with sour cherries,"['teaspoon almond essence', 'tablespoon Amaretto', 'grams sour cherries, pitted', 'eggs', 'milliliters milk', 'grams plain flour, sifted', 'of salt', 'grams Demerrara sugar', 'milliliters whipping cream']",45,Moderate,https://spoonacular.com/recipeImages/639537-556x370.jpg,"['teaspoon almond essence', 'tablespoon amaretto', 'grams sour cherries pitted', 'eggs', 'milliliters milk', 'grams plain flour sifted', 'of salt', 'grams demerrara sugar', 'milliliters whipping cream']",[],"['eggs', 'flour', 'salt', 'sugar', 'cream']"
Classic Apple Pie with Perfect Crust,"['tablespoons of butter', 'teaspoon tablespoon plus  cornstarch', 'egg, slightly beaten', 'cups of flour', 'Granny Smith Apples, peeled, cored, and sliced ¼ thick (approx.  cups)', 'teaspoon ground cinnamon', 'tablespoon lemon juice', 'cup light brown sugar', 'teaspoon freshly grated nutmeg', 'teaspoon salt', 'teaspoon of salt', 'cup of shortening', 'ice cold water', 'cup white sugar', 'teaspoon white vinegar']",45,Hard,https://spoonacular.com/recipeImages/655740-556x370.jpg,"['tablespoons of butter', 'teaspoon tablespoon plus  cornstarch', 'egg slightly beaten', 'cups of flour', 'granny smith apples peeled cored and sliced ¼ thick (approx  cups)', 'teaspoon ground cinnamon', 'tablespoon lemon juice', 'cup light brown sugar', 'teaspoon freshly grated nutmeg', 'teaspoon salt', 'teaspoon of salt', 'cup of shortening', 'ice cold water', 'cup white sugar', 'teaspoon white vinegar']",[],"['butter', 'egg', 'flour', 'cinnamon', 'lemon', 'sugar', 'salt', 'salt', 'sugar']"
Classic Boeuf Bourguignon,"['½ lb. bacon', 'Tbsp. olive oil', 'lbs. beef stew meat (like chuck or brisket)', 'cloves garlic, roughly chopped', 'onion, diced', 'sprigs fresh thyme', 'bay leaves', '½ cup chopped parsley', 'cups pearl onions, peeled', 'cups button mushrooms, halved', 'carrot, peeled and chopped', 'cup red wine, preferably Pinot Noir', 'cups beef broth', 'Tbsp. all purpose flour', 'salt and pepper to taste']",45,Moderate,https://spoonacular.com/recipeImages/639571-556x370.jpg,"['½ lb bacon', 'tbsp olive oil', 'lbs beef stew meat (like chuck or brisket)', 'cloves garlic roughly chopped', 'onion diced', 'sprigs fresh thyme', 'bay leaves', '½ cup chopped parsley', 'cups pearl onions peeled', 'cups button mushrooms halved', 'carrot peeled and chopped', 'cup red wine preferably pinot noir', 'cups beef broth', 'tbsp all purpose flour', 'salt and pepper to taste']",[],"['bacon', 'beef', 'garlic', 'onion', 'thyme', 'parsley', 'pearl, onions', 'mushrooms', 'carrot', 'beef', 'flour', 'salt, pepper']"
Classic Creamy Coleslaw,"['head small red cabbage, rinsed with outer leaves and stem removed', 'head small green cabbage, rinsed with outer leaves and stem removed (or you can just', 'large carrot, peeled', 'small onion, peeled or  scallions, rinsed with tops and roots cut off', 'cup apple cider vinegar', 'cup mayonnaise', 'teaspoon Dijon mustard', 'teaspoon caraway seeds', 'tablespoon sugar or honey', 'teaspoon sea salt', 'Several grinds of freshly ground black pepper']",45,Hard,https://spoonacular.com/recipeImages/639588-556x370.jpg,"['head small red cabbage rinsed with outer leaves and stem removed', 'head small green cabbage rinsed with outer leaves and stem removed (or you can just', 'large carrot peeled', 'small onion peeled or  scallions rinsed with tops and roots cut off', 'cup apple cider vinegar', 'cup mayonnaise', 'teaspoon dijon mustard', 'teaspoon caraway seeds', 'tablespoon sugar or honey', 'teaspoon sea salt', 'several grinds of freshly ground black pepper']",[],"['cabbage', 'cabbage', 'carrot', 'onion', 'mayonnaise', 'mustard', 'sugar, honey', 'salt', 'pepper']"
